Id;modularity_class
2158205240;4
16817883;4
981283487348023296;4
19178857;4
1269791700781805571;4
74428839;4
985456069202726913;4
768274519689531392;4
1020245918;4
4912167220;4
791376677951696896;4
920427794802372609;4
19906615;4
2218836026;4
1350062236048494593;4
1269774757555326982;4
227954889;4
1525764482;4
440292565;4
950132775633371136;4
226745645;4
86990439;4
1245741828575543296;4
1228506146358669312;4
34236869;4
138013392;4
551972757;4
16577296;4
3214571141;4
105871249;4
1387045192562184199;4
982325943371890688;4
1315918007550369792;4
1269752950919839744;4
2958003283;4
15862891;4
1207638939277955072;4
1359560950521683970;4
60855259;4
430709194;4
3303710186;4
113025021;4
562243642;4
4874513699;4
1355003426866929664;4
814187225537773568;4
391723359;4
1453157507845836802;4
832290811;4
786401937742635009;4
1089146913880977408;4
24235368;4
1427675859469676547;4
1892572652;4
1416070672590192643;4
1265692161242062854;4
1669325431;4
989828160677171201;4
1214496380313653249;4
3011899871;4
1423472288;4
1257729177282887685;4
69568558;4
575211694;4
277810028;4
898862490;4
817499677;4
796243740293664768;4
54169961;4
400234197;4
15177772;4
1358012175495946240;4
1091713788066304001;4
991298183312617472;4
146352442;4
1382700903619309572;4
27963518;4
389918989;4
1402746085;4
75314483;4
1290616326319480832;4
379304058;4
727330904796991489;4
2791424236;4
804524251688607745;4
1143193731660681216;4
1305601958682808321;4
2380259108;4
23192435;4
1576791524;4
1068201226112778241;4
1445112030428499968;4
357661916;4
123731568;4
3937698854;4
553060761;4
2926351647;4
85760252;4
182230187;4
1360179160627503104;4
2172301957;4
2541338039;4
1529625185464332288;4
1327843160;4
52842161;4
18075355;4
457527665;4
40949727;4
2719144450;4
4480294462;4
3014058188;4
198928424;4
1285344304194637824;4
830331048223469568;4
1254876966026653698;4
389673559;4
1124707215519170561;4
451869617;4
1412007300420845568;4
1101371315792080897;4
1123306131814793216;4
725769519336054785;4
1427326429654618118;4
4418767397;4
883330244;4
1211611924862926849;4
957947907382136832;4
1425951800742514696;4
153752259;4
213783265;4
6692952;4
1531661699899613184;4
2347314541;4
492056381;4
60928769;4
798645129947021314;4
2619717278;4
1199309413057777665;4
52378738;4
16170253;4
113721008;4
2204352932;4
322520426;4
635750362;4
1259356188740923392;4
1503251199897726978;4
1210678643992793089;4
1272862346906685441;4
813424358;4
779643961296183296;4
21429720;4
356810289;4
1241170935178133504;4
2393310529;4
779527519384981504;4
2507442768;4
63540318;4
469437972;4
202313343;4
1438796305065775104;4
216633730;4
941478176827379713;4
772629214986055681;4
2879691410;4
1612782462;4
1201095989249167360;4
2829787020;4
1355047873323274241;4
1384153226010787842;4
1045343286;4
28585356;4
2715626999;4
67907787;4
146846407;4
1357657212;4
826369877929709568;4
2297674646;4
26593129;4
462310670;4
26135840;4
394120543;4
1424632540804141063;4
14603515;4
1049365362356232195;4
1194273301377568769;4
16244891;4
23455567;4
994077337;4
1124119984618209280;4
27324507;4
1205202374765232130;4
123598668;4
1111680971609423874;4
871701045071798272;4
11402552;4
2564488867;4
1448110867309006856;4
804260148;4
705082161569865728;4
508922880;4
185634438;4
50336859;4
37655765;4
3302758070;4
811514954159443968;4
27695747;4
102439579;4
2174983842;4
876323798;4
934122264794038277;4
255797635;4
538684370;4
1655155986;4
23637934;4
1331322226696724480;4
221035750;4
15154933;4
1433123720709685249;4
111790142;4
2921449575;4
120409333;4
1423633596594769927;4
908375496085434368;4
902921719609868288;4
2401358994;4
1071890635462975490;4
252695946;4
1541770920326471682;4
297884368;4
58448800;4
1148836272661848064;4
552265044;4
56354687;4
2534927001;4
1235172700466839553;4
43871098;4
487812528;4
862940744;4
343142312;4
1601728627;4
762114744;4
1526244987335237632;4
35255668;4
1013808600;4
1470376047459844097;4
1216751449889177611;4
457704211;4
2616396463;4
1288829812430311424;4
3877866641;4
3154579251;4
815671763002593292;4
2186210180;4
1264635552088850432;4
989633635;4
172399876;4
95461379;4
1346978192528125961;4
950477244;4
1444739634202877958;4
1530788325841604608;4
1427001833466310664;4
1160691868239220736;4
1325964387316760576;4
1435350126340583431;4
199601800;4
1184494207551057922;4
1539313982808305665;4
97071323;4
48378236;4
158511901;4
1145747951672803329;4
1643494740;4
274742614;4
2273394218;4
21480666;4
390842981;4
1357603575690625025;4
1284231050;4
1497240994001129472;4
2699710783;4
1046386052355817473;4
2850181816;4
1324711938350145536;4
1390074152917348357;4
597908370;4
50977828;4
1171435454090174464;4
159146922;4
1518092740302573570;4
1076749520;4
1498342616;4
1375654818618994693;4
203320228;4
179629368;4
1317542570843688960;4
8876152;4
1308881028;4
823986957545943040;4
1281629705326583808;4
802521297414557697;4
4329928102;4
1263572873828085760;4
43383357;4
1469254888374910978;4
827332430977695744;4
187237919;4
751515646521970690;4
516623181;4
885811180278661120;4
34115722;4
